id,name,summary,difficulty,stars,star_votes,location,url,length,ascent,descent,high,low,longitude,latitude,cond_status,cond_details,cond_date,index
7057990,Yokohama,Needs Summary,greenBlue,0.0,0,"Hastings-on-Hudson, New York",https://www.hikingproject.com/data/,0.6,106,-104,291,185,-73.8531,40.9814,Unknown,,1970-01-01 00:00:00,1479605.0
7060941,Harrison Trail,Needs Summary,greenBlue,0.0,0,"Georgetown, Connecticut",https://www.hikingproject.com/data/,0.4,6,-91,368,280,-73.3931,41.2403,Unknown,,1970-01-01 00:00:00,1479606.0
7047284,David Sarnoff Blue Trail,Needs Summary,green,0.0,0,"Flanders, New York",https://www.hikingproject.com/data/,1.9,47,-40,85,41,-72.6393,40.8895,Unknown,,1970-01-01 00:00:00,1479608.0
7060820,Unnamed Road,Needs Summary,green,0.0,0,"Calverton, New York",https://www.hikingproject.com/data/,0.8,32,-109,146,40,-72.7539,40.8973,Unknown,,1970-01-01 00:00:00,1479609.0
7057991,Boyce Run,Needs Summary,blueBlack,0.0,0,"Hastings-on-Hudson, New York",https://www.hikingproject.com/data/,0.9,112,-97,228,138,-73.8558,40.9733,Unknown,,1970-01-01 00:00:00,1479610.0
7057610,Salt Marsh Nature Center Loop Trail,Needs Summary,green,0.0,0,"Bensonhurst, New York",https://www.hikingproject.com/data/,0.9,16,-14,19,7,-73.9305,40.6042,Unknown,,1970-01-01 00:00:00,1479611.0
7060971,Bridle Path,Needs Summary,green,0.0,0,"North Great River, New York",https://www.hikingproject.com/data/,1.5,37,-32,67,44,-73.1667,40.7644,Unknown,,1970-01-01 00:00:00,1479613.0
7060942,Cub Scout Trail,Needs Summary,greenBlue,0.0,0,"Georgetown, Connecticut",https://www.hikingproject.com/data/,0.6,51,-94,410,324,-73.3931,41.2403,Unknown,,1970-01-01 00:00:00,1479614.0
7060855,Parking Lot Connection Trail,Needs Summary,green,0.0,0,"Riverhead, New York",https://www.hikingproject.com/data/,0.4,10,-42,67,35,-72.6649,40.9062,Unknown,,1970-01-01 00:00:00,1479615.0
7060777,Linus Pond Trail,Needs Summary,green,0.0,0,"Manorville, New York",https://www.hikingproject.com/data/,0.5,42,-9,89,46,-72.817,40.8907,Unknown,,1970-01-01 00:00:00,1479617.0
7031047,Calf Island Trail,Adopt this trail!,green,0.0,0,"Byram, Connecticut",https://www.hikingproject.com/data/,0.4,27,-10,20,3,-73.64,40.9908,Unknown,,1970-01-01 00:00:00,1479618.0
7060959,Twin Line Trail,Needs Summary,green,0.0,0,"Oakdale, New York",https://www.hikingproject.com/data/,2.9,31,-48,86,57,-73.1308,40.7546,Unknown,,1970-01-01 00:00:00,1479619.0
7060948,McDougal East Trail,Needs Summary,greenBlue,0.0,0,"Georgetown, Connecticut",https://www.hikingproject.com/data/,0.3,8,-42,362,322,-73.4002,41.2416,Unknown,,1970-01-01 00:00:00,1479620.0
7060939,Sap Brook Trail,Needs Summary,greenBlue,0.0,0,"Georgetown, Connecticut",https://www.hikingproject.com/data/,1.0,59,-198,509,324,-73.3934,41.2546,Unknown,,1970-01-01 00:00:00,1479621.0
7060752,MID-ISLAND Access Road,Needs Summary,green,0.0,0,"Ridge, New York",https://www.hikingproject.com/data/,0.5,6,-48,122,74,-72.8984,40.9021,Unknown,,1970-01-01 00:00:00,1479623.0
7060744,Firestone Road,Needs Summary,green,0.0,0,"Rocky Point, New York",https://www.hikingproject.com/data/,2.0,80,-40,177,108,-72.9408,40.9287,Unknown,,1970-01-01 00:00:00,1479624.0
7057615,Millstone Trail,Needs Summary,green,0.0,0,"Coney Island, New York",https://www.hikingproject.com/data/,0.3,6,-12,19,8,-73.8926,40.5811,Unknown,,1970-01-01 00:00:00,1479625.0
7060785,Sarnoff 2,Needs Summary,green,0.0,0,"Riverhead, New York",https://www.hikingproject.com/data/,0.8,10,-35,56,29,-72.6598,40.899,Unknown,,1970-01-01 00:00:00,1479627.0
7047285,Paumonok Alternate Trail,Needs Summary,green,0.0,0,"Riverside, New York",https://www.hikingproject.com/data/,1.3,107,-49,116,41,-72.6429,40.8858,Unknown,,1970-01-01 00:00:00,1479628.0
7023724,Troop 7 Trail,Needs Summary,greenBlue,0.0,0,"Georgetown, Connecticut",https://www.hikingproject.com/data/,1.0,157,-63,500,353,-73.3897,41.2413,Unknown,,1970-01-01 00:00:00,1479629.0
7057613,Salt Marsh Trail,Needs Summary,green,0.0,0,"Coney Island, New York",https://www.hikingproject.com/data/,0.2,0,-13,14,1,-73.8926,40.5811,Unknown,,1970-01-01 00:00:00,1479630.0
7031051,Outer Island Trail,Adopt this trail!,green,0.0,0,"Branford Center, Connecticut",https://www.hikingproject.com/data/,0.1,7,-2,7,1,-72.7599,41.2423,Unknown,,1970-01-01 00:00:00,1479631.0
7060967,Brook Road,Needs Summary,green,0.0,0,"North Great River, New York",https://www.hikingproject.com/data/,1.7,55,-44,71,28,-73.1583,40.773,Unknown,,1970-01-01 00:00:00,1479632.0
7060946,Moller Trail,Needs Summary,green,0.0,0,"Georgetown, Connecticut",https://www.hikingproject.com/data/,1.0,89,-15,592,505,-73.4031,41.2552,Unknown,,1970-01-01 00:00:00,1479633.0
7060816,Third Crossing Road,Needs Summary,greenBlue,0.0,0,"Northwest Harbor, New York",https://www.hikingproject.com/data/,0.7,87,-117,115,19,-72.2559,41.0089,Unknown,,1970-01-01 00:00:00,1479634.0
7060796,Unnamed Trail,Needs Summary,green,0.0,0,"Calverton, New York",https://www.hikingproject.com/data/,1.4,29,-83,249,168,-72.7337,40.8751,Unknown,,1970-01-01 00:00:00,1479635.0
7005627,Intersection 20-50-51 Connector,,blue,0.0,0,"Pound Ridge, New York",https://www.hikingproject.com/data/,0.7,0,-168,762,594,-73.5804,41.24100000000001,Unknown,,1970-01-01 00:00:00,1479637.0
7044499,Lucy's Loop Spur Trail,,greenBlue,0.0,0,"Hawthorne, New York",https://www.hikingproject.com/data/,0.2,0,-68,407,340,-73.8118,41.1202,Unknown,,1970-01-01 00:00:00,1479638.0
7057989,Thruway Trail,Needs Summary,green,0.0,0,"Hastings-on-Hudson, New York",https://www.hikingproject.com/data/,0.6,45,-54,316,274,-73.8552,40.9772,Unknown,,1970-01-01 00:00:00,1479639.0
7024957,Cordelia Hepburn Cushman Preserve Connector,,green,0.0,0,"Laurel Hollow, New York",https://www.hikingproject.com/data/,0.1,15,0,212,197,-73.4943,40.8484,Unknown,,1970-01-01 00:00:00,1479640.0
7060823,Unnamed Trail 1,,green,0.0,0,"Calverton, New York",https://www.hikingproject.com/data/,0.2,7,-1,43,36,-72.7661,40.9043,Unknown,,1970-01-01 00:00:00,1479641.0
7060814,Foot Trail,,green,0.0,0,"Northwest Harbor, New York",https://www.hikingproject.com/data/,0.4,37,-27,74,37,-72.2644,41.0099,Unknown,,1970-01-01 00:00:00,1479642.0
7060812,Upper Third Crossing Road,,green,0.0,0,"Northwest Harbor, New York",https://www.hikingproject.com/data/,0.4,29,-40,97,68,-72.2626,41.0113,Unknown,,1970-01-01 00:00:00,1479643.0
7060809,State Trail,,green,0.0,0,"Northwest Harbor, New York",https://www.hikingproject.com/data/,0.3,48,0,121,74,-72.2606,41.0087,Unknown,,1970-01-01 00:00:00,1479644.0
7060800,Pilgrim Psychiatric Hospital,,green,0.0,0,"Dix Hills, New York",https://www.hikingproject.com/data/,0.2,0,-1,105,104,-73.2977,40.7948,Unknown,,1970-01-01 00:00:00,1479645.0
7060753,Randall Pond Trail,,green,0.0,0,"Ridge, New York",https://www.hikingproject.com/data/,0.3,47,-60,113,61,-72.8906,40.8992,Unknown,,1970-01-01 00:00:00,1479646.0
7060949,McDougal West Trail,Needs Summary,greenBlue,0.0,0,"Georgetown, Connecticut",https://www.hikingproject.com/data/,0.4,57,-3,339,284,-73.3992,41.2387,Unknown,,1970-01-01 00:00:00,1479647.0
7007297,Hawk Watch Orange Trail,,blue,0.0,0,"Mount Kisco, New York",https://www.hikingproject.com/data/,0.2,0,-82,748,666,-73.6861,41.1797,Unknown,,1970-01-01 00:00:00,1479648.0
7060821,Wildwood Lake PA Tral #1,,green,0.0,0,"Riverside, New York",https://www.hikingproject.com/data/,0.2,2,-5,70,65,-72.6687,40.8911,Unknown,,1970-01-01 00:00:00,1479650.0
7060817,Hunters Spot 1 Connector Trail,,green,0.0,0,"Riverside, New York",https://www.hikingproject.com/data/,0.1,3,-1,86,83,-72.6682,40.8893,Unknown,,1970-01-01 00:00:00,1479652.0
7060781,Unnamed Road 2,Needs Summary,green,0.0,0,"Calverton, New York",https://www.hikingproject.com/data/,2.4,183,-183,94,33,-72.7737,40.9005,Unknown,,1970-01-01 00:00:00,1479654.0
7005655,Honey Hollow Road to Leatherman's Cave Spur Trail (29),,greenBlue,0.0,0,"Pound Ridge, New York",https://www.hikingproject.com/data/,0.2,34,0,447,413,-73.6061,41.2406,Unknown,,1970-01-01 00:00:00,1479655.0
7057623,North Spur Trail,Needs Summary,green,0.0,0,"Borough of Queens, New York",https://www.hikingproject.com/data/,1.3,18,-6,20,8,-73.8312,40.6351,Unknown,,1970-01-01 00:00:00,1479656.0
7005639,Dancing Rock Loop Connector,,green,0.0,0,"Pound Ridge, New York",https://www.hikingproject.com/data/,0.1,0,-5,747,742,-73.5888,41.232,Unknown,,1970-01-01 00:00:00,1479659.0
7020979,Wood Street Access Trail,,greenBlue,0.0,0,"Yorktown Heights, New York",https://www.hikingproject.com/data/,0.3,45,-3,395,350,-73.7433,41.2627,Unknown,,1970-01-01 00:00:00,1479660.0
7060791,Edgewood Connector,Needs Summary,green,0.0,0,"Bay Wood, New York",https://www.hikingproject.com/data/,0.5,14,-3,100,88,-73.2995,40.7757,Unknown,,1970-01-01 00:00:00,1479664.0
7060747,Accessible Trail,Needs Summary,green,0.0,0,"Ridge, New York",https://www.hikingproject.com/data/,0.5,70,-56,147,112,-72.911,40.8897,Unknown,,1970-01-01 00:00:00,1479667.0
7060741,25A Bypass Connector,Needs Summary,green,0.0,0,"Rocky Point, New York",https://www.hikingproject.com/data/,0.6,42,-55,168,115,-72.9311,40.9342,Unknown,,1970-01-01 00:00:00,1479668.0
7060815,Hunters Spot 2 Connection Trail,,green,0.0,0,"Riverhead, New York",https://www.hikingproject.com/data/,0.2,6,-53,87,40,-72.6678,40.9025,Unknown,,1970-01-01 00:00:00,1479671.0
7060808,Unnamed Trail 2 Overgrown Wetland Trail,,green,0.0,0,"Calverton, New York",https://www.hikingproject.com/data/,0.3,38,-38,73,36,-72.7112,40.9026,Unknown,,1970-01-01 00:00:00,1479672.0
7060743,Flyers Road,,green,0.0,0,"Riverside, New York",https://www.hikingproject.com/data/,0.2,0,-3,82,78,-72.6461,40.8588,Unknown,,1970-01-01 00:00:00,1479673.0
7060854,Powerline Pathway,,green,0.0,0,"Calverton, New York",https://www.hikingproject.com/data/,0.2,6,-5,51,45,-72.7247,40.9058,Unknown,,1970-01-01 00:00:00,1479675.0
7057988,Cross Valley,Needs Summary,greenBlue,0.0,0,"Hastings-on-Hudson, New York",https://www.hikingproject.com/data/,0.9,201,-69,324,162,-73.8561,40.9733,Unknown,,1970-01-01 00:00:00,1479676.0
7057622,Terrapin Travel,Needs Summary,green,0.0,0,"Borough of Queens, New York",https://www.hikingproject.com/data/,0.1,0,-3,9,6,-73.8331,40.6153,Unknown,,1970-01-01 00:00:00,1479677.0
7060969,Poachers Path,Needs Summary,green,0.0,0,"Bohemia, New York",https://www.hikingproject.com/data/,1.2,46,-21,71,46,-73.142,40.7712,Unknown,,1970-01-01 00:00:00,1479678.0
7060806,First Crossing Road,Needs Summary,green,0.0,0,"Sag Harbor, New York",https://www.hikingproject.com/data/,0.4,14,-25,70,46,-72.2599,41.0048,Unknown,,1970-01-01 00:00:00,1479684.0
7060758,Powerline Pathway Road,Needs Summary,green,0.0,0,"Baiting Hollow, New York",https://www.hikingproject.com/data/,0.9,8,-8,105,97,-72.778,40.9402,Unknown,,1970-01-01 00:00:00,1479689.0
7044500,Lucy's Loop Connector,,greenBlue,0.0,0,"Hawthorne, New York",https://www.hikingproject.com/data/,0.2,26,-4,544,517,-73.8156,41.1109,Unknown,,1970-01-01 00:00:00,1479691.0
7060825,Unnamed Trail 2,,green,0.0,0,"Calverton, New York",https://www.hikingproject.com/data/,0.1,14,0,49,35,-72.7598,40.904,Unknown,,1970-01-01 00:00:00,1479692.0
7060805,Unnamed Trail 4,,green,0.0,0,"Calverton, New York",https://www.hikingproject.com/data/,0.2,6,-9,195,186,-72.7458,40.8639,Unknown,,1970-01-01 00:00:00,1479693.0
7060746,Woods Road,,green,0.0,0,"Rocky Point, New York",https://www.hikingproject.com/data/,0.4,27,0,173,146,-72.941,40.9288,Unknown,,1970-01-01 00:00:00,1479695.0
7060849,Unnamed Trail Spur,,green,0.0,0,"Flanders, New York",https://www.hikingproject.com/data/,0.1,12,-8,48,36,-72.6385,40.9038,Unknown,,1970-01-01 00:00:00,1479696.0
7060841,Trail Spur,,green,0.0,0,"Flanders, New York",https://www.hikingproject.com/data/,0.2,2,-51,132,81,-72.6276,40.8839,Unknown,,1970-01-01 00:00:00,1479697.0
7060836,Road Connector,,green,0.0,0,"Riverhead, New York",https://www.hikingproject.com/data/,0.2,33,0,61,28,-72.6515,40.9006,Unknown,,1970-01-01 00:00:00,1479698.0
7005661,Trailside to Pell Hill Connector,,greenBlue,0.0,0,"Pound Ridge, New York",https://www.hikingproject.com/data/,0.4,59,-36,477,440,-73.5883,41.2581,Unknown,,1970-01-01 00:00:00,1479700.0
7029564,Sleepy Hollow - Ash Loop Connector,,green,0.0,0,"Hawthorne, New York",https://www.hikingproject.com/data/,0.1,35,0,315,280,-73.8412,41.1077,Unknown,,1970-01-01 00:00:00,1479701.0
7060963,Mud Hole Road,Needs Summary,green,0.0,0,"Oakdale, New York",https://www.hikingproject.com/data/,0.7,27,-14,60,34,-73.1411,40.7544,Unknown,,1970-01-01 00:00:00,1479702.0
7060749,Hiking Trail Loop,Needs Summary,green,0.0,0,"Riverside, New York",https://www.hikingproject.com/data/,0.6,6,-12,93,82,-72.6461,40.8628,Unknown,,1970-01-01 00:00:00,1479711.0
7007321,Upper Yellow Trail,,green,0.0,0,"Armonk, New York",https://www.hikingproject.com/data/,0.6,128,-82,621,539,-73.7044,41.1626,Unknown,,1970-01-01 00:00:00,1479712.0
7060750,25A Connector,,green,0.0,0,"Rocky Point, New York",https://www.hikingproject.com/data/,0.4,1,-5,168,163,-72.9293,40.9426,Unknown,,1970-01-01 00:00:00,1479719.0
7060972,Bridle Path Connector,,green,0.0,0,"North Great River, New York",https://www.hikingproject.com/data/,0.2,0,-12,69,58,-73.1661,40.76,Unknown,,1970-01-01 00:00:00,1479720.0
7060958,Corwood Road Connector,,green,0.0,0,"Oakdale, New York",https://www.hikingproject.com/data/,0.3,14,-11,70,57,-73.1303,40.7544,Unknown,,1970-01-01 00:00:00,1479721.0
7025025,East Connector,,green,0.0,0,"Upper Brookville, New York",https://www.hikingproject.com/data/,0.1,0,-1,179,178,-73.5638,40.8534,Unknown,,1970-01-01 00:00:00,1479725.0
7005574,Steeplechase,,green,0.0,0,"Pound Ridge, New York",https://www.hikingproject.com/data/,0.6,44,-26,430,386,-73.5885,41.2625,Unknown,,1970-01-01 00:00:00,1479726.0
7007312,Lower Oregon Road Connector,,green,0.0,0,"Armonk, New York",https://www.hikingproject.com/data/,0.4,45,-7,612,567,-73.7023,41.1624,Unknown,,1970-01-01 00:00:00,1479727.0
7005654,Bushwhack Seasonal Path,,greenBlue,0.0,0,"Pound Ridge, New York",https://www.hikingproject.com/data/,0.2,6,-16,524,508,-73.5926,41.2491,Unknown,,1970-01-01 00:00:00,1479729.0
7026059,East Fox Hollow Loop,,green,0.0,0,"Laurel Hollow, New York",https://www.hikingproject.com/data/,0.1,10,-39,207,168,-73.4849,40.8483,Unknown,,1970-01-01 00:00:00,1479730.0
7060842,Nugent,Needs Summary,green,0.0,0,"Calverton, New York",https://www.hikingproject.com/data/,1.0,62,-13,103,54,-72.7036,40.9063,Unknown,,1970-01-01 00:00:00,1479732.0
7060837,3N Trail,Needs Summary,green,0.0,0,"Riverside, New York",https://www.hikingproject.com/data/,1.1,47,-97,116,47,-72.665,40.89,Unknown,,1970-01-01 00:00:00,1479734.0
7060795,Unpaved Forest Road,Needs Summary,green,0.0,0,"Bay Wood, New York",https://www.hikingproject.com/data/,0.5,11,-24,110,95,-73.3025,40.7809,Unknown,,1970-01-01 00:00:00,1479736.0
7060764,Lipa Easement Trail,Needs Summary,green,0.0,0,"Deer Park, New York",https://www.hikingproject.com/data/,0.5,3,-14,111,98,-73.3103,40.7836,Unknown,,1970-01-01 00:00:00,1479740.0
7025021,Southwest Extension,,green,0.0,0,"Cold Spring Harbor, New York",https://www.hikingproject.com/data/,0.1,16,-14,234,218,-73.4621,40.8727,Unknown,,1970-01-01 00:00:00,1479741.0
7028582,Entrance Path,,green,0.0,0,"Hawthorne, New York",https://www.hikingproject.com/data/,0.1,4,-1,316,312,-73.8368,41.1119,Unknown,,1970-01-01 00:00:00,1479742.0
7007827,Chickadee Trail,,greenBlue,0.0,0,"Bedford, New York",https://www.hikingproject.com/data/,0.5,60,-56,603,543,-73.6827,41.1804,Unknown,,1970-01-01 00:00:00,1479743.0
7007313,Upper Oregon Road Connector,,greenBlue,0.0,0,"Armonk, New York",https://www.hikingproject.com/data/,0.5,65,-12,581,516,-73.709,41.1649,Unknown,,1970-01-01 00:00:00,1479744.0
7002360,Light Green,,greenBlue,0.0,0,"Easton, Connecticut",https://www.hikingproject.com/data/,0.7,87,-127,455,360,-73.3323,41.2481,Unknown,,1970-01-01 00:00:00,1479745.0
7060760,Unnamed Road 4,,green,0.0,0,"Baiting Hollow, New York",https://www.hikingproject.com/data/,0.4,4,-13,113,100,-72.7829,40.9466,Unknown,,1970-01-01 00:00:00,1479746.0
7060745,Firestone Road Spur,,green,0.0,0,"Rocky Point, New York",https://www.hikingproject.com/data/,0.1,0,-1,121,120,-72.9348,40.9235,Unknown,,1970-01-01 00:00:00,1479750.0
7060832,Red Loop Spur,,green,0.0,0,"Riverside, New York",https://www.hikingproject.com/data/,0.0,0,0,64,64,-72.6701,40.8942,Unknown,,1970-01-01 00:00:00,1479752.0
7060827,Railroad Access,,green,0.0,0,"Calverton, New York",https://www.hikingproject.com/data/,0.0,0,-4,49,45,-72.7559,40.9032,Unknown,,1970-01-01 00:00:00,1479753.0
7039959,Paumanok Path: Scoy Pond Connector,,greenBlue,0.0,0,"Northwest Harbor, New York",https://www.hikingproject.com/data/,0.3,45,0,69,24,-72.2258,41.0222,Unknown,,1970-01-01 00:00:00,1479754.0
7025023,West Connector,,green,0.0,0,"Upper Brookville, New York",https://www.hikingproject.com/data/,0.1,0,-1,184,183,-73.5653,40.8525,Unknown,,1970-01-01 00:00:00,1479755.0
7005575,Gorman Mud Flats,,blue,0.0,0,"Pound Ridge, New York",https://www.hikingproject.com/data/,0.5,14,-20,426,406,-73.5655,41.2584,Unknown,,1970-01-01 00:00:00,1479756.0
7007994,Pell Meadow Connector,,greenBlue,0.0,0,"Pound Ridge, New York",https://www.hikingproject.com/data/,0.1,8,0,460,452,-73.5876,41.2589,Unknown,,1970-01-01 00:00:00,1479757.0
7007833,Catbird/Spruce Hill Trail,,greenBlue,0.0,0,"Bedford, New York",https://www.hikingproject.com/data/,0.7,153,-60,660,565,-73.6791,41.1751,Unknown,,1970-01-01 00:00:00,1479758.0
7007315,White Trail Connector,,green,0.0,0,"Armonk, New York",https://www.hikingproject.com/data/,0.1,4,-23,596,573,-73.6947,41.1605,Unknown,,1970-01-01 00:00:00,1479759.0
7004417,Deer Hollow - Salem Rd. Connector,,green,0.0,0,"Pound Ridge, New York",https://www.hikingproject.com/data/,0.4,0,-60,472,412,-73.5723,41.2588,Unknown,,1970-01-01 00:00:00,1479760.0
7060970,Redmond Road,Needs Summary,green,0.0,0,"Bohemia, New York",https://www.hikingproject.com/data/,0.7,0,-28,80,52,-73.1388,40.7678,Unknown,,1970-01-01 00:00:00,1479761.0
7060966,East Line,Needs Summary,green,0.0,0,"Bohemia, New York",https://www.hikingproject.com/data/,1.9,34,-32,87,66,-73.1469,40.7779,Unknown,,1970-01-01 00:00:00,1479762.0
7060788,Access Trail,,green,0.0,0,"Ridge, New York",https://www.hikingproject.com/data/,0.2,0,-9,79,70,-72.8971,40.8974,Unknown,,1970-01-01 00:00:00,1479766.0
7060786,Sandy Pond Access,,green,0.0,0,"Manorville, New York",https://www.hikingproject.com/data/,0.0,21,0,78,56,-72.8363,40.8963,Unknown,,1970-01-01 00:00:00,1479767.0
7060783,Field Access Road,Needs Summary,green,0.0,0,"Riverhead, New York",https://www.hikingproject.com/data/,0.8,50,-46,64,36,-72.6557,40.9057,Unknown,,1970-01-01 00:00:00,1479768.0
7060742,Blue Asterisk Trail,Needs Summary,green,0.0,0,"Calverton, New York",https://www.hikingproject.com/data/,0.6,42,-23,176,147,-72.7426,40.8914,Unknown,,1970-01-01 00:00:00,1479771.0
7005664,Intersection 18-21 Connector,,blue,0.0,0,"Pound Ridge, New York",https://www.hikingproject.com/data/,0.3,57,-18,787,731,-73.5769,41.2401,Unknown,,1970-01-01 00:00:00,1479772.0
7005641,Powerline Trail - Intersection 39 to Springhouse Road Connector,,blueBlack,0.0,0,"Pound Ridge, New York",https://www.hikingproject.com/data/,0.5,0,-151,675,524,-73.5942,41.2281,Unknown,,1970-01-01 00:00:00,1479773.0
7026058,Northern Alternate,,green,0.0,0,"Laurel Hollow, New York",https://www.hikingproject.com/data/,0.1,0,-8,144,135,-73.4849,40.8498,Unknown,,1970-01-01 00:00:00,1479774.0
7026028,Francis Pond Overlook Spur,,green,0.0,0,"Locust Valley, New York",https://www.hikingproject.com/data/,0.1,0,-1,45,45,-73.5673,40.8688,Unknown,,1970-01-01 00:00:00,1479775.0
7007836,Veery Trail,,greenBlue,0.0,0,"Bedford, New York",https://www.hikingproject.com/data/,0.4,117,-1,534,417,-73.6743,41.1785,Unknown,,1970-01-01 00:00:00,1479776.0
7007299,BRLA Short Connector,,green,0.0,0,"Mount Kisco, New York",https://www.hikingproject.com/data/,0.2,15,-25,492,467,-73.7042,41.1889,Unknown,,1970-01-01 00:00:00,1479777.0
7057619,North Garden Trail,Needs Summary,green,0.0,0,"Inwood, New York",https://www.hikingproject.com/data/,0.2,5,-3,10,5,-73.8271,40.6226,Unknown,,1970-01-01 00:00:00,1479778.0
7036780,Aqueduct Connector,,green,0.0,0,"Sleepy Hollow, New York",https://www.hikingproject.com/data/,0.1,52,0,145,93,-73.8636,41.1183,Unknown,,1970-01-01 00:00:00,1479779.0
7005660,Michigan Road to Schoolhouse Road Trail,,greenBlue,0.0,0,"Pound Ridge, New York",https://www.hikingproject.com/data/,0.1,10,-2,446,437,-73.6003,41.2536,Unknown,,1970-01-01 00:00:00,1479780.0
7005643,Intersection 47-59 Connector,,blue,0.0,0,"Pound Ridge, New York",https://www.hikingproject.com/data/,0.3,0,-109,709,600,-73.5821,41.2332,Unknown,,1970-01-01 00:00:00,1479781.0
7005636,Intersection 25-32 Connector,,blue,0.0,0,"Pound Ridge, New York",https://www.hikingproject.com/data/,0.4,62,-35,613,554,-73.5959,41.242,Unknown,,1970-01-01 00:00:00,1479782.0
7007834,Fox Run Trail,,greenBlue,0.0,0,"Bedford, New York",https://www.hikingproject.com/data/,0.4,109,-44,531,423,-73.6743,41.1785,Unknown,,1970-01-01 00:00:00,1479783.0
7007830,Laurel Loop,,greenBlue,0.0,0,"Bedford, New York",https://www.hikingproject.com/data/,0.6,106,-89,547,440,-73.6745,41.176,Unknown,,1970-01-01 00:00:00,1479784.0
7007322,Red Trail Cutoff,,green,0.0,0,"Armonk, New York",https://www.hikingproject.com/data/,0.1,0,-51,612,561,-73.7075,41.161,Unknown,,1970-01-01 00:00:00,1479786.0
7026057,West Fox Hollow Loop,,green,0.0,0,"Laurel Hollow, New York",https://www.hikingproject.com/data/,0.3,14,-24,155,131,-73.486,40.8478,Unknown,,1970-01-01 00:00:00,1479787.0
7031055,Faulkner Island Trail,Adopt this trail!,green,0.0,0,"Guilford Center, Connecticut",https://www.hikingproject.com/data/,0.1,0,0,0,0,-72.6544,41.211999999999996,Unknown,,1970-01-01 00:00:00,1479788.0
7005649,Michigan Road to Lean-to to intersection 55 to Green Trail Connector,,blue,0.0,0,"Pound Ridge, New York",https://www.hikingproject.com/data/,0.4,88,0,601,513,-73.5975,41.2493,Unknown,,1970-01-01 00:00:00,1479789.0
7005629,Intersection 23 to former CCC Camp,,green,0.0,0,"Pound Ridge, New York",https://www.hikingproject.com/data/,0.1,0,-18,572,554,-73.5903,41.2453,Unknown,,1970-01-01 00:00:00,1479790.0
7007887,Zofnass Northern Loop to Bedford Rd. connector,,blue,0.0,0,"Pound Ridge, New York",https://www.hikingproject.com/data/,0.1,0,-19,549,530,-73.5901,41.1906,Unknown,,1970-01-01 00:00:00,1479791.0
7007846,Eastern Loop Parking Connector,,green,0.0,0,"Pound Ridge, New York",https://www.hikingproject.com/data/,0.1,0,-4,482,479,-73.5862,41.1814,Unknown,,1970-01-01 00:00:00,1479792.0
7007293,Meadow Connection Trail / Farm Road,,green,0.0,0,"Mount Kisco, New York",https://www.hikingproject.com/data/,0.7,74,-55,625,554,-73.7011,41.1827,Unknown,,1970-01-01 00:00:00,1479794.0
7007143,Sunset Overlook Spur Trail,,green,0.0,0,"Mount Kisco, New York",https://www.hikingproject.com/data/,0.1,0,-15,665,651,-73.6981,41.1874,Unknown,,1970-01-01 00:00:00,1479795.0
7038102,Western A Trail Segment,,blue,0.0,0,"Northvale, New Jersey",https://www.hikingproject.com/data/,0.3,18,-35,525,490,-73.9074,40.9885,Unknown,,1970-01-01 00:00:00,1479796.0
7005657,Meadow #1 - Fox Hill to Office Connector,,greenBlue,0.0,0,"Katonah, New York",https://www.hikingproject.com/data/,0.2,41,0,416,375,-73.5988,41.2591,Unknown,,1970-01-01 00:00:00,1479798.0
7005635,Intersection 30-Honey Hollow Road Connector,,blue,0.0,0,"Pound Ridge, New York",https://www.hikingproject.com/data/,0.3,0,-90,570,480,-73.6011,41.235,Unknown,,1970-01-01 00:00:00,1479799.0
7005620,Intersection 10-11 Connector,,greenBlue,0.0,0,"Pound Ridge, New York",https://www.hikingproject.com/data/,0.3,69,0,637,568,-73.583,41.2504,Unknown,,1970-01-01 00:00:00,1479800.0
7004416,Deer Hollow Connector,,greenBlue,0.0,0,"Pound Ridge, New York",https://www.hikingproject.com/data/,0.6,160,-3,542,383,-73.5896,41.2628,Unknown,,1970-01-01 00:00:00,1479801.0
7002373,Yellow/White Trail,,blueBlack,0.0,0,"Easton, Connecticut",https://www.hikingproject.com/data/,0.4,8,-35,469,434,-73.331,41.2471,Unknown,,1970-01-01 00:00:00,1479803.0
7043234,Inner Road,,green,0.0,0,"Riverside, Connecticut",https://www.hikingproject.com/data/,0.3,0,-19,136,118,-73.589,41.0882,Unknown,,1970-01-01 00:00:00,1479804.0
7005658,Mill Trail,,blue,0.0,0,"Pound Ridge, New York",https://www.hikingproject.com/data/,0.3,76,-74,505,429,-73.5972,41.2491,Unknown,,1970-01-01 00:00:00,1479805.0
7051843,Shay Trail,Old woods road climbing from Dimon Road to base of Kittatinny Ridge near Brinks Shelter.,greenBlue,4.0,1,"Crandon Lakes, New Jersey",https://www.hikingproject.com/data/,1.1,190,-13,1079,890,-74.845,41.1675,Unknown,,1970-01-01 00:00:00,1480038.0
7047315,Hank's West Trail,This is a forest trail that leads to great views of Hank's Pond,greenBlue,4.0,1,"Highland Lake, New Jersey",https://www.hikingproject.com/data/,2.8,123,-168,1135,1016,-74.4431,41.0818,Unknown,,1970-01-01 00:00:00,1480044.0
